0.0,2.8
1.9622540000000002,175137.87
3.9210780000000005,350300.07
5.881862000000001,525607.32
7.843626000000002,700420.69
7.843626000000002,700415.34
5.881862000000001,524600.77
3.9210780000000005,349961.88
1.9622540000000004,175076.72
2.785327524179593e-16,23.28
