0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.0
6.0
13.0
25.0
35.0
45.0
50.0
54.0
58.0
61.0
68.0
66.0
69.0
73.0
76.0
81.0
87.0
93.0
95.0
98.0
104.0
105.0
109.0
112.0
115.0
118.0
123.0
123.0
128.0
130.0
135.0
142.0
144.0
149.0
157.0
162.0
165.0
169.0
171.0
178.0
178.0
182.0
182.0
181.0
182.0
179.0
179.0
181.0
180.0
182.0
182.0
179.0
183.0
181.0
180.0
180.0
183.0
181.0
178.0
179.0
180.0
181.0
180.0
180.0
180.0
180.0
182.0
181.0
180.0
180.0
179.0
182.0
181.0
180.0
179.0
181.0
180.0
181.0
181.0
179.0
180.0
181.0
181.0
181.0
179.0
182.0
179.0
181.0
182.0
181.0
180.0
182.0
178.0
176.0
176.0
169.0
164.0
160.0
154.0
147.0
144.0
134.0
126.0
122.0
113.0
108.0
96.0
86.0
77.0
67.0
56.0
43.0
31.0
20.0
15.0
8.0
3.0
1.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
